State,Year,total_emissions_excluding_lucf,total_emissions_including_lucf,total_co2,total_ch4,total_n2o,total_f_gas,emission_by_energy,emission_by_industrial,emission_by_agriculture,emission_by_waste,emission_by_forestry,emission_by_bunker_fuel,emission_sub_electric,emission_sub_commercial,emission_sub_residential,emission_sub_industrial,emission_sub_transportation,emission_sub_fugitive,state_gdp,population,total_energy_use
Arkansas,2008,92.127325,54.7107348,65.70407,17.1584277,7.7648817,1.283439,65.4053807,1.0655024,18.214391,1.970236,-37.1445842,0.0,29.2317891,2.1269291,2.3243399,9.5681779,20.4298433,3.6613701,91618.0,2874554.0,28091.98467
Arkansas,2009,88.4246758,51.6946872,62.1505573,17.6442395,7.5131029,1.3677128,62.8418059,0.8589427,18.0318038,2.0492604,-36.4169455,0.0,29.0765822,2.4394696,2.2240862,7.3367959,20.1506776,3.8961922,89776.0,2896843.0,26306.36783
Arkansas,2010,94.9537347,59.2506865,67.1592852,19.506449,7.4804753,1.4445364,67.3671697,1.0624784,19.0177584,2.0159639,-35.6046712,0.0,32.5868076,2.5049199,2.3354543,8.205462,19.8449987,4.5616545,92075.0,2922750.0,28233.00151
Arkansas,2011,94.7997931,57.8747887,68.4796055,17.1820872,7.3958088,1.4720967,69.092338,1.0504171,16.8771619,2.057494,-36.7453958,0.0,34.5134348,2.4652261,2.1554897,8.1351772,19.6446229,5.3966792,92684.0,2938582.0,28151.60687
Arkansas,2012,93.8517205,56.2249807,67.3517181,17.764365,7.30076,1.4762687,67.9300056,1.0736777,17.0632182,2.054769,-37.3808165,0.0,34.8599685,2.4294972,1.6630111,7.8122335,18.9337559,5.6384309,107718.8,2952164.0,1072816.0
Arkansas,2013,96.6364888,59.9524505,69.7283629,16.9784855,7.8729397,1.4843701,70.2734221,1.087854,17.1180854,2.255709,-36.5617701,0.0,35.830753,2.7618533,2.2349655,8.3511571,18.8324835,5.609926,110301.4,2959400.0,1104533.0
Arkansas,2014,98.9383754,62.5369051,70.352619,18.7972614,8.2136053,1.521668,70.8162617,1.1310787,18.9053052,2.1671402,-36.3498296,0.0,35.7666864,3.0155583,2.3787287,8.1795714,19.1435623,5.8003636,111729.9,2967392.0,1121936.0
Arkansas,2015,88.2886605,51.0337147,60.8711957,18.3182,7.9713342,1.5469691,61.4099158,1.1189267,18.0644198,2.2076718,-36.9054067,0.0,27.2714463,3.0306955,2.0338517,7.4401629,18.9528437,6.3003744,112938.9,2978048.0,1062299.0
Arkansas,2016,91.5521027,53.9641965,64.228943,19.252098,7.2867356,1.5593492,64.3430503,1.1810071,17.8810243,2.2775747,-37.2918467,0.0,30.4996197,2.8617937,1.6563034,7.4284626,19.4999256,5.8454635,113490.4,2989918.0,1054563.0
Arkansas,2017,93.4223153,56.3118312,66.1003243,18.0815247,7.7681819,1.5526811,66.4503625,1.177451,17.4252051,2.3638524,-36.887569,0.0,32.0601333,2.9571161,1.560692,7.7008633,19.5626982,6.3875009,114950.7,3001345.0,1057879.0
Arkansas,2018,100.948349,64.6358918,72.7291994,18.9259216,7.7344743,1.5587537,72.7291994,1.1991631,18.2767582,2.4232105,-36.3124572,0.0,36.9641809,3.4141031,2.1268266,8.1700263,19.8832053,5.4908643,116698.8,3009733.0,1119701.0
California,1990,405.6335398,360.5628822,340.7930792,38.2167282,25.7958944,2.3036236,351.3650827,2.1727243,31.5077253,11.9937682,-37.9975398,0.0,40.2925701,18.1378758,29.7779983,71.1351322,184.9298477,14.0000698,906103.0,29959515.0,187616.4466
California,1991,393.9792449,348.3363298,329.6673963,38.9537615,24.7782793,2.2178873,340.7570815,2.0340401,30.0300405,12.7756979,-38.0894267,0.219582868,38.0537795,18.2889742,29.5888408,72.4966745,175.7351448,14.0220983,893112.0,30470736.0,185051.6084
California,1992,398.0699119,353.3453394,333.3431607,39.461273,24.4633716,2.3791297,344.6016292,2.0270052,29.7599668,13.1619804,-37.6380747,0.121501453,45.6410803,16.67436,27.5888855,72.8380343,175.9555396,13.216434,891631.0,30974659.0,184206.8934
California,1993,390.4172992,350.790263,323.4947105,40.0506416,26.008428,2.8883521,334.4011762,2.1998829,31.5272241,13.7060861,-34.4990862,0.101490886,42.0369527,14.8517219,28.9970503,70.0625524,172.4901997,12.8827457,888070.0,31274928.0,180400.8248
California,1994,407.8312246,367.11456,339.9456218,41.203291,24.4552318,3.8172898,350.2583996,2.6860129,30.8772421,13.8954322,-35.6425624,0.087347907,49.4922273,15.2254329,29.5280418,70.4167521,179.6958686,13.1183424,904778.0,31484435.0,183455.7444
California,1995,401.4616039,362.654601,330.3300325,41.5727515,25.6552559,5.7965978,339.9562892,3.4188365,32.600205,14.0397826,-34.3730613,0.104058983,37.1539508,16.2662265,26.9455429,69.2406529,183.2058784,12.865471,940599.0,31696582.0,184014.0158
California,1996,405.5977261,365.5097446,331.8203093,42.6337343,25.9117896,7.1936615,340.7882654,4.0292929,33.1960197,14.6832714,-35.2247484,0.100479923,32.8401712,14.1118822,27.1609236,72.3398019,186.6818664,13.2274576,978299.0,32018834.0,187107.1127
California,1997,408.7185785,370.1826538,334.3594637,43.0892607,24.4301576,8.5406651,343.2974702,4.5004972,32.5473795,14.2857557,-34.440881,0.10334417,35.8402064,14.6680943,26.7771991,77.1030981,182.0646025,13.237811,1190161.0,32486010.0,190062.4183
California,1998,418.49159,380.0183753,343.791301,42.6435493,23.7550737,9.6274161,352.4596003,4.8525307,31.6548654,14.3251787,-34.6996931,0.095024766,39.3868948,16.9635824,32.2089076,74.87282,182.6098652,13.3624058,1270101.0,32987675.0,197437.1754
California,1999,424.8889978,386.3354949,346.9147789,44.5884308,24.2635175,10.6421741,355.3849729,5.233719,33.8675157,14.5253239,-34.9450053,0.102035254,43.3283416,14.2542947,31.8863032,73.0488022,186.2576992,13.4749908,1369606.0,33499204.0,197986.501
California,2000,439.7499222,399.8552593,361.1761574,44.4591952,24.2870486,11.0451935,369.1604577,5.3729298,34.4327051,14.4270319,-36.1464735,0.076086955,52.9329127,13.7450852,27.5583925,72.4714674,195.6044585,13.5446259,1472323.0,33987977.0,199724.0622
California,2001,439.755466,400.5896444,364.6192591,38.8848408,25.4731344,11.4192918,372.2635943,5.3551973,36.7047479,9.9499279,-35.7441314,0.095963596,57.8383908,14.1993005,28.6338351,74.0852293,191.6680167,12.9444233,1473927.0,34479458.0,200582.4606
California,2002,442.8508014,403.293244,364.3201911,40.9458657,26.6158861,11.9909038,370.7983154,5.6578517,39.0993441,11.2741975,-36.0588337,0.091723957,43.7681306,13.6127645,28.6540837,75.7117461,201.5898283,13.0831149,1502642.0,34871843.0,201927.5384
California,2003,434.040773,395.0279464,353.6366051,42.8691467,26.5080669,12.4441662,359.5367754,5.7851495,39.9821698,12.5625277,-35.4462259,0.031777103,42.7494874,13.3944644,28.3504477,75.3957155,192.6220031,13.1353892,1549596.0,35253159.0,199006.983
California,2004,451.2262454,413.766514,371.2881888,42.7279203,25.2974926,12.793372,376.4895518,5.9543153,38.9510156,12.7956485,-35.1035194,0.054718811,46.3891155,13.5007619,29.4260063,79.8552989,200.4650959,12.9924839,1620772.0,35574576.0,208323.5187
California,2005,448.4616506,411.008492,368.6309175,44.0419701,23.4384299,13.1629428,373.0767983,6.0216365,38.2938051,13.725849,-35.0208891,0.064850686,42.0042765,13.5883031,28.1099373,77.1777349,204.8448906,12.0112386,1688949.0,35827943.0,206017.5054
California,2006,457.0093588,419.329223,375.7784069,45.5986007,22.522079,13.8140168,380.0063683,6.1822432,38.2765673,14.5874291,-35.446805,0.127818948,46.517335,13.7938049,28.2792185,76.0607005,207.9281194,12.4296513,1745433.0,36021202.0,209226.6968
California,2007,464.4075709,428.6099785,380.4343516,47.8760702,22.4812467,14.4644608,384.1250856,6.3549106,40.584592,15.143974,-34.6090019,0.135568624,50.054729,14.3965438,28.509942,74.3810065,209.4931407,12.2679015,1763450.0,36250311.0,208946.6791
California,2008,448.2121477,412.3040252,363.3398711,48.7193372,21.9952339,15.3253377,367.0410784,6.4282983,41.0194533,15.642722,-34.1712035,0.12689118,50.956275,14.9156104,28.6837967,70.9449576,195.0352664,12.2961478,1756115.0,36604337.0,204632.7131
California,2009,431.1577111,395.4775651,348.5044488,47.0370671,20.4005361,16.2069472,353.0216455,6.2109058,39.6474655,14.8703416,-33.5168316,0.121518731,47.8937857,14.8961366,28.2967016,66.1919158,189.4796208,11.076873,1667152.0,36961229.0,197715.0259
California,2010,425.565042,391.0436222,343.1585052,45.7152341,20.4405189,17.150573,346.9689542,6.538556,39.5541228,14.4707755,-32.6917375,0.128248923,43.4829601,15.3717745,28.9263158,68.0294401,185.2545581,10.4074231,1672473.0,37334410.0,197707.3401
California,2011,413.277738,376.5892695,331.2098982,46.8193098,18.5164079,17.6990176,334.9933046,6.7891945,38.0643994,14.7786166,-33.5293579,0.099115377,36.4500628,15.0108706,29.6641386,68.4516738,178.8898047,12.0147166,1692301.0,37683933.0,198027.7527
California,2012,414.7167202,377.7342377,336.5900948,43.8915329,16.6493857,17.8398748,339.0126742,7.0041301,37.3720635,12.3273111,-33.7291111,0.079279905,48.0679452,15.2068758,27.2918069,69.1324014,174.4346054,10.3257248,2144089.6,37948800.0,7547035.0
California,2013,419.4109887,385.7666788,339.6298083,44.1770894,18.0100329,18.0046317,341.3731556,7.1917417,38.2322627,13.1398435,-31.9779315,0.079279905,45.7769392,15.2403785,27.7442107,72.7277538,175.1566536,10.0355262,2219610.5,38260787.0,7650033.0
California,2014,416.2990294,384.3499931,337.1672309,43.6961514,17.1228831,18.565338,338.2436935,7.4516187,37.5623074,12.9466281,-30.9204054,0.079279905,46.3495711,14.4100892,23.0150163,72.1886033,177.3030996,9.5038719,2316331.2,38596972.0,7584901.0
California,2015,422.3724767,390.8681744,342.7011396,43.8298024,16.8976454,19.0533851,343.6668806,7.478316,36.5976831,14.0984419,-30.8538349,0.079279905,44.3419377,17.5391022,23.3514025,71.3698399,181.900366,8.9272484,2437366.9,38918045.0,7671759.0
California,2016,424.4139672,392.0147771,344.1352546,45.1987291,15.967406,19.2200941,345.0064575,7.5146588,35.7785336,15.2188493,-31.4242776,0.079279905,36.6333634,17.7857711,24.0188162,72.6540138,188.1119977,8.3922716,2519133.6,39167117.0,7825522.0
California,2017,427.0141755,395.5766175,346.0667814,46.394925,15.5667007,19.1456299,346.4685656,7.537142,35.2786507,16.5196043,-30.9580047,0.079279905,33.0522499,17.8754308,24.9878754,72.4900691,191.9973901,7.8481676,2628314.6,39358497.0,7889218.0
California,2018,426.793518,396.480704,346.8571527,44.980025,15.7479769,19.2083634,346.8571527,7.5880002,35.3743111,15.7505323,-30.312814,0.079279905,33.7350028,18.5058547,24.7019117,72.4585405,191.7065395,7.1518074,2708966.9,39461588.0,7966578.0
Colorado,1990,91.4646999,95.6021887,67.9676307,13.2498404,12.3589135,0.3448044,66.1226151,0.3158422,14.4969833,0.7308485,4.1646415,0.0,31.8978336,3.8023452,5.2450027,5.4960396,20.2522685,8.6911563,88933.0,3307618.0,23508.98796
Colorado,1991,92.4979892,96.346427,70.0387847,12.6265285,11.7456093,0.337747,67.4020584,0.3501251,14.0287368,0.6221054,3.8972688,0.0,31.2124555,4.0899379,5.710296,7.1887998,20.5015944,7.9234965,90780.0,3387119.0,24789.22728
Colorado,1992,94.3484297,98.6645178,71.0681072,13.3369224,11.7768859,0.3571015,68.6553638,0.3828459,14.3059052,0.6780714,4.3410323,0.0,32.1812698,3.9280874,5.4673104,7.3814371,20.8978802,8.2514476,97058.0,3495939.0,24794.2924
Colorado,1993,98.5739916,104.9811325,75.1817379,12.4467436,13.2591007,0.4277006,71.1035013,0.5300748,15.4112657,0.7382984,6.3124201,0.0,32.769267,4.0799311,6.0286819,7.9589717,22.8248229,6.9777289,103457.0,3613734.0,26521.49662
Colorado,1994,100.1827462,104.8321512,75.7356427,13.9142896,12.2110297,0.555486,72.6561999,0.5856351,14.9139936,0.810927,4.6716645,0.0,34.1423315,3.8851401,5.6214645,7.5029556,23.1228503,8.3647268,110529.0,3724168.0,26539.51432
Colorado,1995,99.6025783,105.5394369,75.6396245,13.2551579,12.1494742,0.8225703,71.989309,0.6546354,14.9125955,0.8455248,5.8753357,0.0,33.1503435,3.8531819,6.0384452,7.4452308,23.864641,7.3736144,116821.0,3826653.0,27177.08882
Colorado,1996,103.0915733,107.6217,78.733678,13.3717372,12.1946043,1.016601,74.5202605,0.7348714,15.2415175,0.8947063,4.5692159,0.0,34.8852395,4.0423773,6.3746626,7.6968668,24.4161418,7.1035869,123144.0,3919972.0,28432.02777
Colorado,1997,108.0258893,113.5666992,79.8539695,16.2548371,12.9865849,1.2001735,77.1695506,1.2000854,16.1244978,0.9091017,5.531245,0.0,35.0835977,4.0227806,6.1941389,8.0953428,24.2618359,10.3038464,157345.0,4018293.0,28354.99266
Colorado,1998,110.2013982,115.3184322,81.2241278,16.6077366,13.3989305,1.3424378,78.629602,1.236111,16.4837072,0.9691324,5.1413496,0.0,35.5333066,3.629652,5.8660002,8.6728559,25.4154445,10.5495249,166949.0,4116639.0,29482.47214
Colorado,1999,112.5567036,117.1854475,83.3313584,16.8078358,13.1464218,1.5030935,80.6029067,1.2607325,16.3351036,1.0615416,4.6916168,0.0,35.7961224,3.6643079,6.3219862,8.5403123,26.9453641,10.6171275,179848.0,4226018.0,29975.24987
Colorado,2000,119.9670239,122.8898358,88.348606,19.3356706,12.3094737,1.6245225,87.4209557,1.3918275,15.8307883,0.7249755,3.1177934,0.0,39.4075305,3.625871,6.7574911,9.0328745,27.1786848,14.0554161,195300.0,4326921.0,31534.75091
Colorado,2001,128.731568,131.9990623,96.3312347,19.8631387,12.3201869,1.7112895,94.3728228,1.3828539,15.8354491,1.2307663,3.4683739,0.0,41.6521838,4.2094385,7.1452323,12.2315423,28.473738,14.0527573,201831.0,4425687.0,34108.35853
Colorado,2002,127.5245647,130.2312207,94.4987061,20.8016701,11.5956297,1.8109581,93.5584045,1.3668836,15.3596618,1.3797255,2.9393967,0.0,40.3853859,4.1442082,7.416775,11.7860882,28.1929069,15.0629602,204515.0,4490406.0,34108.63572
Colorado,2003,125.5101815,128.7531626,93.6166861,20.0991209,10.8971638,1.8928148,91.9368482,1.4547427,14.1679028,1.9313461,3.4351899,0.0,40.5225123,4.0025228,7.4762775,11.2031434,27.6581905,14.1983787,205386.0,4528732.0,34140.71479
Colorado,2004,126.7816604,130.2952556,96.4659994,18.8020897,10.4399991,1.9619481,93.6786139,1.5098983,12.9535767,2.0495603,3.6926189,0.0,40.5689368,3.8780625,7.1112457,11.5692871,30.454838,13.3297192,209357.0,4575013.0,34849.2009
Colorado,2005,131.9792073,135.4481805,98.7801182,21.3069201,10.5391994,2.0449965,97.5492604,1.5138972,13.6496487,2.0981393,3.6673438,0.0,40.8972661,3.904315,7.4524752,12.5719764,31.0021207,15.7510507,217329.0,4631888.0,35711.40443
Colorado,2006,132.2091771,134.9587079,99.6035083,21.008617,9.8607125,2.19138,97.453669,1.5976668,13.6149285,2.2395368,2.9944206,0.0,41.8563311,3.6163455,7.0191475,12.3512881,31.6913317,14.8578774,223154.0,4720423.0,36148.71789
Colorado,2007,137.0318412,140.6541916,102.5255365,22.5424746,9.964829,2.3270659,100.5725894,1.6280372,14.6696956,2.3946643,3.8270059,0.0,43.2470744,3.6121404,7.6959301,12.580223,32.2047364,15.6578011,228087.0,4803868.0,37518.44091
Colorado,2008,135.9649236,139.9765395,100.7441826,23.3478116,9.5462657,2.4643986,99.5209337,1.7238464,14.5084444,2.4602816,4.1881083,0.0,41.3248043,4.3587994,7.9040207,13.1311827,30.6218426,16.5096547,230987.0,4889730.0,37768.37032
Colorado,2009,132.5514212,137.3741691,96.5329444,23.9957003,9.5855026,2.6007098,96.7426934,1.6514209,14.1994003,2.668694,4.9367748,0.0,38.7047676,4.4927304,7.5687676,12.9806019,29.6473287,17.4507486,225984.0,4972195.0,37089.54411
Colorado,2010,136.7621503,142.5106544,98.9267192,25.5159147,9.6007337,2.7317148,100.1837876,1.7483533,14.2755945,2.5898971,5.8169842,0.0,40.1307714,4.0500838,7.705304,13.794283,29.9556034,19.3709183,230976.0,5048472.0,38150.49671
Colorado,2011,134.8156085,139.3619069,95.4397913,27.1223616,9.2317134,2.8246578,98.4080631,1.8337455,14.3063896,2.5198294,4.6851108,0.0,39.1136536,3.7963462,7.7160524,12.5813345,28.891073,21.2138577,234929.0,5116302.0,37315.38272
Colorado,2012,133.2638705,137.4197227,94.2495071,27.202982,8.5223604,2.8439767,96.9130578,1.9137314,14.2560582,2.5655904,4.3145863,0.0,39.326743,3.1979034,6.9268676,12.6726989,28.7237539,20.7867049,273593.9,5192647.0,1441627.0
Colorado,2013,132.4094719,138.6375816,94.9670007,25.3035694,9.191605,2.8862294,95.9528952,1.9419556,14.3977192,2.6304135,6.2522417,0.0,38.8072244,3.5323306,8.0699563,12.7355929,28.2876177,18.7560713,282605.5,5269035.0,1468231.0
Colorado,2014,133.1375452,140.385344,95.6306886,25.1041884,9.4459309,2.9943066,96.3136396,2.0304491,14.4390576,2.684496,7.209345,0.0,37.9169617,3.5728526,7.9329227,13.4957451,29.0245102,18.6058749,294812.0,5350101.0,1482820.0
Colorado,2015,131.7969607,138.7857035,94.1741378,25.0156696,9.6482904,3.0989363,94.8215667,2.0432443,14.7761412,2.7519145,6.962519,0.0,36.8295632,3.8440659,7.41585,13.7967535,28.6933738,18.2203959,308898.9,5450623.0,1490547.0
Colorado,2016,128.0182454,133.8697536,90.8762915,24.8443423,9.1658597,3.1580875,91.5866172,2.0280845,14.7235559,2.8186877,5.8856628,0.0,35.5119913,3.7330182,7.4012448,11.8377153,28.8598586,17.8048287,315793.0,5539215.0,1453287.0
Colorado,2017,129.8662517,135.9041271,91.4774529,25.976142,9.1718882,3.1708752,92.7981405,2.0494212,15.0696933,2.8848752,6.0660378,0.0,35.0366819,3.8492266,7.1919587,12.3596432,29.3378091,18.8749973,328510.2,5611885.0,1463470.0
Colorado,2018,130.5000941,137.0120899,93.2788822,24.8181814,9.1864596,3.216571,93.2788822,2.0544655,15.2180636,2.8321777,6.5119958,0.0,34.0806108,3.9562343,7.8885859,13.3098109,30.2283119,17.4563558,342865.6,5691287.0,1513286.0
Connecticut,1990,43.7030376,39.7992706,40.308285,2.0390385,1.8022835,0.2261193,42.0286798,0.066183,0.4290193,1.5231082,-4.2222522,0.0,10.9367667,3.6791446,7.6075455,2.863666,15.9514566,0.0,121176.0,3291967.0,19360.45717
Connecticut,1991,43.0854793,39.0851762,39.662562,2.0659054,1.8376563,0.216277,41.2594383,0.0632629,0.3986951,1.6567003,-4.2608166,0.0,10.5269059,3.5189175,7.3735488,3.0024101,15.8776323,0.0,118216.0,3302895.0,19337.12236
Connecticut,1992,43.4370585,39.4234599,39.9438342,2.0612389,1.9282595,0.22964,41.6854857,0.0665223,0.444101,1.5654586,-4.2830575,0.0,8.4762549,4.1435727,8.7333539,3.2390563,15.9900367,0.0,119832.0,3300712.0,20181.81219
Connecticut,1993,41.4229044,37.8988183,37.9369201,1.9625323,2.0049828,0.269392,39.7472379,0.0766356,0.4735306,1.42081,-3.8879946,0.0,7.3328823,3.6942232,8.3445968,3.2964217,16.0511898,0.0,118315.0,3309175.0,19916.35984
Connecticut,1994,41.0596274,37.4077641,37.5014059,1.9344359,2.0078552,0.3613466,39.0578883,0.1028056,0.4574304,1.5877978,-3.9566474,0.0,7.1989767,4.0115463,7.9742013,2.9080634,15.9737466,0.0,121001.0,3316121.0,19942.9202
Connecticut,1995,40.5870322,36.9500045,36.8376689,1.9066793,2.0459736,0.5463897,38.3679456,0.1543304,0.4572524,1.5789569,-3.9287172,0.0,8.0054851,3.6920515,7.330835,2.6880027,15.7334641,0.0,128538.0,3324144.0,19511.88143
Connecticut,1996,43.410934,39.8567781,39.5597279,1.8839368,1.9828971,0.6754639,41.1541797,0.1858423,0.3939075,1.5986958,-3.984547,0.0,9.0483522,3.9728801,7.7755071,2.8130326,16.559717,0.0,131913.0,3336685.0,20490.30541
Connecticut,1997,47.00139,43.6480821,43.2432232,1.5817473,1.9711795,0.7959563,44.0662466,0.415801,0.3788205,1.4480929,-3.9937065,0.0,12.1183172,4.1353366,7.5216323,2.6952259,16.5892495,0.0,164027.0,3349348.0,20247.23029
Connecticut,1998,44.6498148,41.0866219,40.9650722,1.4082903,1.9913027,0.8668094,41.6320398,0.4222006,0.4124286,1.426272,-4.0384335,0.0,10.9794829,3.8797542,6.5428239,2.534936,16.8223945,0.0,168753.0,3365352.0,19727.31261
Connecticut,1999,45.9404715,42.379419,42.2090452,1.3473103,1.9612942,0.96555,42.9118112,0.4169975,0.4275845,1.4633543,-4.08709,0.0,9.8038034,4.1255255,7.3881729,2.5944376,18.0629087,0.0,172260.0,3386401.0,20814.04438
Connecticut,2000,47.3864438,43.7637104,43.6507825,1.2667614,1.926993,1.0400588,44.2368037,0.4569193,0.4035573,1.4684562,-4.183094,0.0,10.5488509,4.3704677,8.0797786,2.6801309,17.5198009,0.0,184776.0,3411777.0,21800.50703
Connecticut,2001,45.7275493,41.980233,42.3251987,0.8335997,1.8631605,1.1069901,42.9462215,0.4615369,0.4256305,1.131854,-4.1994436,0.0,9.3678863,4.1513158,7.817966,2.4384437,18.2049283,0.0,186394.0,3432835.0,20923.71294
Connecticut,2002,44.3714788,40.4724376,40.7597097,1.1215531,1.7574572,1.160526,41.3425874,0.4820204,0.4430909,1.2177544,-4.2451096,0.0,8.4893929,3.9683676,7.5733807,2.3476429,18.0452486,0.0,183310.0,3458749.0,20574.5224
Connecticut,2003,47.4280106,43.7135035,43.4127665,1.5997891,1.6697364,1.2053699,43.9764771,0.4620732,0.416365,1.6718874,-4.2441309,0.0,7.7444422,4.7640731,9.0158672,2.7922448,18.5596713,0.0,184469.0,3484336.0,22568.31295
Connecticut,2004,49.6191982,46.0049599,45.6232212,1.5955739,1.562186,1.2364991,45.7893696,0.510796,0.3904439,1.8573229,-4.2641636,0.0,8.5280513,3.7869005,9.465782,2.5627662,20.3736488,0.0,193548.0,3496094.0,22898.7802
Connecticut,2005,48.8048689,45.0923765,44.8318878,1.5394404,1.549195,1.2723303,44.9571907,0.4830919,0.4697475,1.8915185,-4.296211,0.0,9.7669722,3.6033234,8.6020433,2.6001882,19.3736707,0.0,196307.0,3506956.0,21801.74181
Connecticut,2006,45.6576587,41.6771692,41.8267656,1.4878474,1.3448458,1.3254411,41.8394426,0.4840416,0.3871904,1.8672983,-4.3477177,0.0,9.3455686,3.1950735,7.4261496,2.5120882,18.4825871,0.0,203431.0,3517460.0,20472.71611
Connecticut,2007,44.8921522,40.8660195,41.1006128,1.3275804,1.3844421,1.3937148,41.0546813,0.4882658,0.4989856,1.7793042,-4.3475917,0.0,8.7055819,3.2270214,7.6606895,2.2452848,18.3316583,0.0,208854.0,3527270.0,21324.36102
Connecticut,2008,42.6095819,38.4182171,38.8629543,1.2782568,1.2791248,1.4711649,38.5635677,0.505887,0.4889012,1.8474113,-4.3660807,0.0,7.8235789,3.2462308,7.5036677,1.8466098,17.2884352,0.0,202473.0,3545579.0,19698.2071
